year,event_date_start,event_date_end,province,municipality,commodity,disaster_type_raw,disaster_category,disaster_name,area_partially_damaged_ha,area_totally_damaged_ha,area_total_affected_ha,farmers_affected,losses_php_production_cost,losses_php_farm_gate,losses_php_grand_total,sanitation_remarks
2019,2019-12-24,2019-12-26,ILOILO,Balasan,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,380.0,0.0,380.0,345.0,5596285.24,0.0,5596285.24,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,ILOILO,Lemery,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,2178.0,0.0,2178.0,1599.0,21978000.0,43543500.0,65521500.0,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,ILOILO,Estancia,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,174.7,174.7,135.0,3246180.0,6135360.0,9381540.0,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,ILOILO,Sara,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,1339.0,0.0,1339.0,963.0,15238102.56,1944504.0,17182606.56,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,ILOILO,Barotac Viejo,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,527.8,0.0,527.8,350.0,0.0,33496937.5,33496937.5,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,ILOILO,San Rafael,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,377.4,0.0,377.4,337.0,1811700.0,12592125.0,14403825.0,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,ILOILO,Banate,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,29.1,0.5,29.6,23.0,284956.2,32520.0,317476.2,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,ILOILO,San Enrique,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,46.5,0.0,46.5,44.0,587791.83,0.0,587791.83,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,ILOILO,City of Passi,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,200.3,0.0,200.3,187.0,337500.0,3899250.0,4236750.0,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,ILOILO,Anilao,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,12.0,0.0,12.0,13.0,0.0,495000.0,495000.0,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,ILOILO,Dingle,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,1.25,1.25,2.0,31250.0,0.0,31250.0,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,ILOILO,Ajuy,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,265.5,0.0,265.5,188.0,319375.0,11868000.0,12187375.0,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,ILOILO,Carles,Corn,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,51.02,0.0,51.02,41.0,225000.0,1026720.0,1251720.0,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,ILOILO,Batad,HVC,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,27.41,27.41,115.0,0.0,9992583.0,9992583.0,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,ILOILO,Banate,HVC,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,12.4,13.57,25.97,21.0,0.0,3636110.0,3636110.0,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,ILOILO,Concepcion,HVC,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,40.66,40.66,1329.0,1456600.0,1777879.56,3234479.56,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,ILOILO,San Dionisio,HVC,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,197.0,0.0,197.0,227.0,0.0,16947750.0,16947750.0,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,ILOILO,Lemery,HVC,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,108.03,2.0,110.03,344.0,0.0,13943480.0,13943480.0,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,ILOILO,Dingle,HVC,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,4.25,4.0,8.25,15.0,75000.0,1100000.0,1175000.0,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,ILOILO,Barotac Viejo,HVC,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,6.25,0.0,6.25,18.0,69009.62,0.0,69009.62,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,ILOILO,Batad,Livestock and Poultry,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,0.0,6104.0,386.0,0.0,3338950.0,3338950.0,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,ILOILO,Barotac Viejo,Livestock and Poultry,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,0.0,1.0,1.0,0.0,30000.0,30000.0,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,ILOILO,Balasan,Livestock and Poultry,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,0.0,11452.0,1558.0,0.0,7989230.0,7989230.0,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,ILOILO,Concepcion,Livestock and Poultry,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,0.0,14.0,8.0,0.0,131700.0,131700.0,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,ILOILO,Sara,Livestock and Poultry,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,0.0,15.0,4.0,0.0,238200.0,238200.0,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,ILOILO,Estancia,Livestock and Poultry,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,0.0,1305.0,55.0,0.0,1379160.0,1379160.0,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,ILOILO,Balasan,Agricultural Infrastructures,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,0.0,0.0,0.0,0.0,0.0,25070000.0,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,ILOILO,Estancia,Agricultural Infrastructures,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,0.0,0.0,0.0,0.0,0.0,205000.0,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,ILOILO,City of Passi,Coconut,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,0.0,59.0,0.0,0.0,0.0,123.14,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,ILOILO,Ajuy,Coconut,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,0.0,86.0,1.0,0.0,0.0,187.96,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,ILOILO,Batad,Coconut,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,0.0,588.0,3.0,0.0,0.0,2378.62,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,ILOILO,Balasan,Coconut,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,0.0,4739.0,45.0,0.0,0.0,62045.01,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,ILOILO,Barotac Viejo,Coconut,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,0.0,16.0,0.0,0.0,0.0,51.85,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,ILOILO,Carles,Coconut,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,0.0,5416.0,76.0,0.0,0.0,47812.18,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,ILOILO,Concepcion,Coconut,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,0.0,2452.0,27.0,0.0,0.0,12171.79,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,ILOILO,Estancia,Coconut,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,0.0,4775.0,52.0,0.0,0.0,30760.01,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,ILOILO,Lemery,Coconut,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,0.0,72.0,2.0,0.0,0.0,168.51,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,ILOILO,San Dionisio,Coconut,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,0.0,984.0,3.0,0.0,0.0,7414.55,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,ILOILO,Sara,Coconut,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,0.0,1108.0,12.0,0.0,0.0,5949.79,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,ILOILO,San Rafael,Coconut,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,0.0,102.0,0.0,0.0,0.0,220.36,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,NEGROS OCCIDENTAL,Cadiz,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,6.7,0.0,6.7,8.0,19728.15,0.0,19728.15,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,NEGROS OCCIDENTAL,City of San Carlos,Coconut,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,0.0,230.0,44.0,0.0,0.0,1077.38,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,NEGROS OCCIDENTAL,City of Escalante,Coconut,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,0.0,130.0,15.0,0.0,0.0,618.8,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,NEGROS OCCIDENTAL,Calatrava,Coconut,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,0.0,615.0,40.0,0.0,0.0,2734.88,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,NEGROS OCCIDENTAL,Toboso,Coconut,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,0.0,100.0,21.0,0.0,0.0,552.5,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,NEGROS OCCIDENTAL,City of Sagay,Coconut,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,0.0,376.0,37.0,0.0,0.0,1751.0,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,NEGROS OCCIDENTAL,City of Silay,Coconut,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,0.0,26.0,5.0,0.0,0.0,110.5,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,NEGROS OCCIDENTAL,City of Victorias,Coconut,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,0.0,15.0,2.0,0.0,0.0,66.3,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,NEGROS OCCIDENTAL,Enrique B. Magalona,Coconut,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,0.0,75.0,10.0,0.0,0.0,298.35,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,NEGROS OCCIDENTAL,City of Bago,Coconut,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,0.0,16.0,4.0,0.0,0.0,77.35,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,NEGROS OCCIDENTAL,Pulupandan,Coconut,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,0.0,43.0,7.0,0.0,0.0,182.33,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,NEGROS OCCIDENTAL,Valladolid,Coconut,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,0.0,36.0,5.0,0.0,0.0,127.08,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,NEGROS OCCIDENTAL,Pontevedra,Coconut,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,0.0,26.0,4.0,0.0,0.0,121.55,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,NEGROS OCCIDENTAL,San Enrique,Coconut,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,0.0,8.0,1.0,0.0,0.0,44.2,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,NEGROS OCCIDENTAL,Binalbagan,Coconut,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,0.0,21.0,0.0,0.0,0.0,116.03,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,NEGROS OCCIDENTAL,City of Himamaylan,Coconut,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,0.0,155.0,0.0,0.0,0.0,618.8,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,NEGROS OCCIDENTAL,Hinigaran,Coconut,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,0.0,50.0,0.0,0.0,0.0,209.95,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,NEGROS OCCIDENTAL,Cauayan,Coconut,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,0.0,34.0,0.0,0.0,0.0,187.85,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,NEGROS OCCIDENTAL,Ilog,Coconut,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,0.0,16.0,0.0,0.0,0.0,66.3,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,NEGROS OCCIDENTAL,City of Sipalay,Coconut,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,0.0,40.0,0.0,0.0,0.0,287.3,"Parsed from 'Month Day-Day, Year' format."
2019,2019-12-24,2019-12-26,NEGROS OCCIDENTAL,City of Bacolod,Coconut,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ursula 2019 induced Flooding,0.0,0.0,18.0,0.0,0.0,0.0,66.0,"Parsed from 'Month Day-Day, Year' format."
2020,2020-08-08,2020-08-10,ANTIQUE,San Jose,Rice,FLOODING / TYPHOON / DRY SPELL,SOUTHWEST MONSOON,Enhanced Southwest Monsoon,70.0,0.0,70.0,30.0,0.0,1785000.0,1785000.0,"Parsed from 'Month Day-Day, Year' format."
2020,2020-08-08,2020-08-10,ANTIQUE,Valderrama,Rice,FLOODING / TYPHOON / DRY SPELL,SOUTHWEST MONSOON,Enhanced Southwest Monsoon,7.35,0.0,7.35,9.0,0.0,210210.0,210210.0,"Parsed from 'Month Day-Day, Year' format."
2020,2020-08-08,2020-08-10,ANTIQUE,Culasi,Rice,FLOODING / TYPHOON / DRY SPELL,SOUTHWEST MONSOON,Enhanced Southwest Monsoon,11.13,0.0,11.13,15.0,0.0,256435.2,256435.2,"Parsed from 'Month Day-Day, Year' format."
2020,2020-08-08,2020-08-10,ANTIQUE,Patnongon,Rice,FLOODING / TYPHOON / DRY SPELL,SOUTHWEST MONSOON,Enhanced Southwest Monsoon,135.28,0.0,135.28,184.0,0.0,1981437.0,1981437.0,"Parsed from 'Month Day-Day, Year' format."
2020,2020-08-08,2020-08-10,ILOILO,Igbaras,Rice,FLOODING / TYPHOON / DRY SPELL,SOUTHWEST MONSOON,Enhanced Southwest Monsoon,47.55,3.25,50.8,64.0,290690.3,0.0,290690.3,"Parsed from 'Month Day-Day, Year' format."
2020,2020-08-08,2020-08-10,ILOILO,Tubungan,Rice,FLOODING / TYPHOON / DRY SPELL,SOUTHWEST MONSOON,Enhanced Southwest Monsoon,2.24,2.92,5.16,16.0,52800.0,23776.2,76576.2,"Parsed from 'Month Day-Day, Year' format."
2020,2020-08-08,2020-08-10,ILOILO,Duenas,Rice,FLOODING / TYPHOON / DRY SPELL,SOUTHWEST MONSOON,Enhanced Southwest Monsoon,5.5,0.0,5.5,6.0,0.0,72960.0,72960.0,"Parsed from 'Month Day-Day, Year' format."
2020,2020-08-08,2020-08-10,ILOILO,Tigbauan,Rice,FLOODING / TYPHOON / DRY SPELL,SOUTHWEST MONSOON,Enhanced Southwest Monsoon,3.46,1.5,4.96,7.0,19500.0,158174.8,177674.8,"Parsed from 'Month Day-Day, Year' format."
2020,2020-08-08,2020-08-10,ILOILO,Leon,Rice,FLOODING / TYPHOON / DRY SPELL,SOUTHWEST MONSOON,Enhanced Southwest Monsoon,0.0,11.25,11.25,19.0,144250.0,14000.0,158250.0,"Parsed from 'Month Day-Day, Year' format."
2020,2020-08-08,2020-08-10,ILOILO,Miagao,Rice,FLOODING / TYPHOON / DRY SPELL,SOUTHWEST MONSOON,Enhanced Southwest Monsoon,8.0,57.51,65.51,255.0,770116.62,109012.5,879129.12,"Parsed from 'Month Day-Day, Year' format."
2020,2020-08-08,2020-08-10,ILOILO,Tubungan,HVC,FLOODING / TYPHOON / DRY SPELL,SOUTHWEST MONSOON,Enhanced Southwest Monsoon,0.0,0.44,0.44,4.0,0.0,14000.0,14000.0,"Parsed from 'Month Day-Day, Year' format."
2020,2020-08-08,2020-08-10,ILOILO,Miagao,HVC,FLOODING / TYPHOON / DRY SPELL,SOUTHWEST MONSOON,Enhanced Southwest Monsoon,0.0,0.3,0.3,2.0,0.0,120000.0,120000.0,"Parsed from 'Month Day-Day, Year' format."
2020,2020-08-08,2020-08-10,ILOILO,Miagao,Livestock and Poultry,FLOODING / TYPHOON / DRY SPELL,SOUTHWEST MONSOON,Enhanced Southwest Monsoon,0.0,0.0,17.0,15.0,0.0,54500.0,54500.0,"Parsed from 'Month Day-Day, Year' format."
2020,2020-08-08,2020-08-10,ILOILO,Igbaras,Agricultural Infrastructures (Farm Inputs),FLOODING / TYPHOON / DRY SPELL,SOUTHWEST MONSOON,Enhanced Southwest Monsoon,0.0,0.0,1930.0,0.0,1930000.0,0.0,1930000.0,"Parsed from 'Month Day-Day, Year' format."
2020,2020-09-14,2020-09-14,ANTIQUE,Hamtic,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TS Leon 2020 induced Flooding,100.0,0.0,100.0,115.0,0.0,2708400.0,2708400.0,Parsed from a native Excel date format.
2020,2020-09-14,2020-09-14,ANTIQUE,San Jose,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TS Leon 2020 induced Flooding,100.0,0.0,100.0,390.0,0.0,3060000.0,3060000.0,Parsed from a native Excel date format.
2020,2020-09-14,2020-09-14,ANTIQUE,San Remigio,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TS Leon 2020 induced Flooding,7.0,0.0,7.0,7.0,9000.0,546000.0,555000.0,Parsed from a native Excel date format.
2020,2020-09-14,2020-09-14,ANTIQUE,Sebaste,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TS Leon 2020 induced Flooding,19.0,0.0,19.0,49.0,0.0,83600.0,83600.0,Parsed from a native Excel date format.
2020,2020-09-14,2020-09-14,ANTIQUE,Anini-y,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TS Leon 2020 induced Flooding,2.5,0.0,2.5,4.0,0.0,41250.0,41250.0,Parsed from a native Excel date format.
2020,2020-09-14,2020-09-14,ANTIQUE,Barbaza,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TS Leon 2020 induced Flooding,159.65,0.0,159.65,180.0,287179.49,3015180.0,3302359.49,Parsed from a native Excel date format.
2020,2020-09-14,2020-09-14,ANTIQUE,Tibiao,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TS Leon 2020 induced Flooding,11.45,0.0,11.45,16.0,0.0,113355.0,113355.0,Parsed from a native Excel date format.
2020,2020-09-14,2020-09-14,ANTIQUE,Caluya,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TS Leon 2020 induced Flooding,9.2,0.0,9.2,12.0,41250.0,14400.0,55650.0,Parsed from a native Excel date format.
